institution,Date,Title,URL,tone,mentions_cooperation,mentions_competition,cooperation_type,thematic_tags,justification,length_words
Weizmann Institut,20.09.2021,מסלול התנגשות חדש,https://heb.wis-wander.weizmann.ac.il/space-physics/n-11475,mixed,yes,yes,inter-university,physics;machine learning;particle analysis,The article discusses collaboration in research groups and advancements in data analysis,744
Weizmann Institut,13.09.2021,הסחיטה הגדולה,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11463,mixed,yes,yes,inter-university,cellular biology;research collaboration;innovative findings,The article highlights both collaborative research between different departments and innovative discoveries in cell biology.,920
Weizmann Institut,26.08.2021,תאים במצב השתק,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11460,mixed,yes,yes,international,research;COVID-19;immune system;interferons;virus escape,The article highlights both a cooperative international research collaboration and competitive elements regarding the discovery and its potential applications.,401
Weizmann Institut,26.08.2021,אטומים עם זיכרון ארוך,https://heb.wis-wander.weizmann.ac.il/space-physics/n-11457,cooperative,yes,no,industry,quantum computing;research collaboration,The article highlights a collaborative research project between the Weizmann Institute and Rafael to enhance quantum memory.,687
Weizmann Institut,18.08.2021,לשים פקק למגיפה,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11455,cooperative,yes,no,institutional;international,research;COVID-19;drug discovery;collaboration;virology,The article highlights the collaboration between Weizmann Institute,768
Weizmann Institut,11.08.2021,מדעני מכון ויצמן למדע פיצחו כיצד ה-GPS במוח מייצג תלת-ממד,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11454,mixed,yes,yes,inter-university,brain research;collaboration;theoretical models;neuroscience,The article discusses both the collaborative effort between multiple universities and the innovative research findings challenging existing theories.,700
Weizmann Institut,08.08.2021,"""הקורונה הנפשית"": הישראלים מפגינים חוסן ודואגים לזולת; נשים, צעירים ובלתי-מועסקים – בסיכון מוגבר",https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11449,cooperative,yes,no,inter-university,mental health;COVID-19;survey research;collaboration,The article highlights a collaborative research effort between multiple academic institutions.,826
Weizmann Institut,05.08.2021,"הלו, זה די-אן-אי?",https://heb.wis-wander.weizmann.ac.il/chemistry/n-11447,neutral,no,no,none,biophysics;genetics;communication,No signs of competition or collaboration were found.,474
Weizmann Institut,29.07.2021,סרט תא,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11445,cooperative,yes,no,inter-university;industry,biology;development;innovation,The article highlights collaboration between researchers from different departments and technological advancements.,672
Weizmann Institut,27.07.2021,עריכה מתקנת,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11442,neutral,yes,no,inter-university,genetics;RNA;treatments,The article discusses scientific research collaboration without emphasizing competition or unique achievements.,562
Weizmann Institut,19.07.2021,תעלומת סופות הציקלון של צדק,https://heb.wis-wander.weizmann.ac.il/space-physics/n-11439,neutral,no,no,none,space;climate;research,No signs of competition or collaboration were found.,821
Weizmann Institut,15.07.2021,מזרימות דם חדש,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11355,cooperative,yes,no,none,medical research;stem cells;innovation;collaboration,The article highlights collaboration among international scientists for advancing stem cell transplantation research.,600
Weizmann Institut,12.07.2021,הסוד הוא במרקם,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11339,cooperative,yes,no,inter-university,medical research;innovations,The article highlights collaboration between different research institutions and universities for medical advancements.,556
Weizmann Institut,05.07.2021,נוירונים מחפשים משמעות,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11394,mixed,yes,yes,industry,neuroscience;learning;innovation,The article discusses both innovative research methods and collaboration within the institution.,611
Weizmann Institut,08.07.2021,גבישים שאוכלים גבישים,https://heb.wis-wander.weizmann.ac.il/chemistry/n-11409,neutral,no,no,none,crystallography;nanotechnology;scientific_research,No signs of competition or collaboration were found.,487
Weizmann Institut,22.06.2021,­­מוות במסלול העוקף,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11412,neutral,yes,no,none,cell_death;genetics;disease_research,The article primarily provides information about a scientific discovery without emphasizing competition or collaboration.,700
Weizmann Institut,17.06.2021,חיידקים מתדלקים,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11353,cooperative,yes,no,industry;inter-university,biology;energy production;microbiology;reproduction,The article highlights collaboration between scientists and the symbiotic relationship between gut bacteria and mitochondria.,723
Weizmann Institut,30.06.2021,פני העתיד,https://heb.wis-wander.weizmann.ac.il/people-and-events-he/n-11420,cooperative,yes,no,none,science;graduation;ceremony,The article highlights the collective contributions and unity of scientists and graduates in overcoming the pandemic.,977
Weizmann Institut,14.06.2021,היציאה מאפריקה: בעקבותיו של האדם המודרני,https://heb.wis-wander.weizmann.ac.il/scientific-archaeology/n-11359,cooperative,yes,no,inter-university;international,archaeology;human evolution;out of Africa theory;neanderthals;chronology,The article highlights collaboration between Weizmann Institute,675
Weizmann Institut,13.06.2021,מחולל מציאות: כשמדע וריקוד נפגשים,https://heb.wis-wander.weizmann.ac.il/people-and-events-he/n-11354,cooperative,yes,no,inter-university;industry,art;science;collaboration,The article emphasizes the collaboration between artists and scientists at the Weizmann Institute.,801
Weizmann Institut,08.06.2021,ראייה בהישג יד,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11348,mixed,yes,yes,inter-university,technology;neuroscience;disability research;innovation,The article showcases a collaborative development of a new system and highlights its unique achievements and advantages over existing technologies.,813
Weizmann Institut,06.06.2021,מדע בכל צבעי הקשת,https://heb.wis-wander.weizmann.ac.il/people-and-events-he/n-11340,cooperative,yes,no,inter-university,diversity;LGBTQ+ rights;campus initiatives,The article highlights collaboration and support for LGBTQ+ initiatives on campus.,547
Weizmann Institut,27.05.2021,מנווטים בגדול,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11334,cooperative,yes,no,inter-university,neuroscience;spatial perception;experimental methods,The article highlights collaboration among multiple researchers and innovative experimental methods.,745
Weizmann Institut,26.05.2021,לחנות במינימום מאמץ,https://heb.wis-wander.weizmann.ac.il/space-physics/n-11318,mixed,yes,yes,inter-university,research;collaboration;innovation;biological_structures;materials_science,The article includes both collaboration in the research and innovative tool development but neither dominates clearly.,573
Weizmann Institut,18.05.2021,ברגוע: תוסף מזון טבעי עשוי לשמש נוגד חרדה,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11331,neutral,yes,no,none,mental health;research,The article is informative,701
Weizmann Institut,11.05.2021,הטריפל של הקורונה,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11330,cooperative,yes,no,inter-university,biology;research,The article emphasizes collaboration with another research institute to uncover new insights into COVID-19.,539
Weizmann Institut,11.05.2021,יתוש בראש,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11324,mixed,yes,yes,inter-university,neuroscience;optogenetics;innovative research;collaboration,The article discusses a new optogenetic tool highlighting both competition in innovative research and collaboration within the academic community.,681
Weizmann Institut,29.04.2021,קיצור תולדות העגבנייה,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11309,mixed,yes,yes,inter-university,genetics;agriculture;plant sciences;international collaboration;resistance research;metabolic studies,The article discusses collaborative research and highlights both cooperation among institutions and competitive genetic research achievements.,911
Weizmann Institut,26.04.2021,"כוכב מת, חלקיק נולד",https://heb.wis-wander.weizmann.ac.il/space-physics/n-11306,mixed,yes,yes,international,cosmic_events;physics;innovation,The article highlights both international collaboration and unique discoveries in cosmic events.,641
Weizmann Institut,22.04.2021,הריקוד המוזר של הלב,https://heb.wis-wander.weizmann.ac.il/chemistry/n-11304,cooperative,yes,no,inter-university,heart research;collaboration,The article highlights collaboration between Technion and Weizmann Institute researchers in exploring heart cell behavior.,621
Weizmann Institut,19.04.2021,"""לסלול למדעניות העתיד דרך יותר מאפשרת""",https://heb.wis-wander.weizmann.ac.il/people-and-events-he/n-11303,cooperative,yes,no,inter-university,gender equality;academic careers;women in science,The article highlights a collaborative effort to promote gender equality within the institution.,933
Weizmann Institut,15.04.2021,משחקי הרעב: מנגנון הפעולה של המתג במוח האחראי על תחושת השובע,https://heb.wis-wander.weizmann.ac.il/chemistry/n-11300,cooperative,yes,no,inter-university,genetics;medical research;drug development;collaboration,The article highlights collaboration between multiple universities for research on appetite control.,675
Weizmann Institut,12.04.2021,שומרים על מוח מאוזן,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11295,cooperative,yes,no,inter-university,neuroscience;brain research;collaboration,The article emphasizes the collaboration between researchers from different institutions in a new scientific study.,516
Weizmann Institut,05.04.2021,נול האריגה של האבולוציה,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11292,neutral,no,no,none,evolution;genetics;bioinformatics,No signs of competition or collaboration were found.,593
Weizmann Institut,22.03.2021,סחוס מעורר השראה,https://heb.wis-wander.weizmann.ac.il/chemistry/n-11259,mixed,yes,yes,industry;biomedical;materials science;innovation,The article highlights innovative research with unique gel development and potential collaborations with the biotech industry while also noting competitive achievements such as startup recognition by Nature and Merck.,ERR,643
Weizmann Institut,18.03.2021,מסביב לעולם ב-14 יום: כך יצרו השריפות באוסטרליה אובך שכיסה את חציו הדרומי של כדור-הארץ במשך חודשים,https://heb.wis-wander.weizmann.ac.il/earth-sciences/n-11272,neutral,no,no,none,environment;climate;atmosphere,No signs of competition or collaboration were found.,639
Weizmann Institut,17.03.2021,מדעני מכון ויצמן למדע גידלו עוברי עכברים מחוץ לרחם,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11270,neutral,no,no,none,developmental biology;innovation;research,No signs of competition or collaboration were found.,765
Weizmann Institut,17.03.2021,עם קצת עזרה מידידים,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11271,cooperative,yes,no,inter-university,immunotherapy;cancer research;microbiome,The article emphasizes collaboration between multiple international and national research institutions for cancer treatment.,623
Weizmann Institut,15.03.2021,מפילים חומות: אנזימים חדשים עשויים לסייע בהחלשת העמידות לאנטיביוטיקה של חיידקים,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11266,cooperative,yes,no,international,research;biotechnology;biofilm,The article highlights a cooperation between Weizmann Institute and Caltech to address biofilm antibiotic resistance.,693
Weizmann Institut,09.03.2021,בעל הזיקה,https://heb.wis-wander.weizmann.ac.il/people-and-events-he/n-11261,competitive,yes,yes,inter-university,innovation;biotechnology;personal_story;education;history,The article highlights Wilchek's groundbreaking scientific achievements and prestigious awards,1175
Weizmann Institut,08.03.2021,הורג אותם ברכות,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11258,mixed,yes,yes,inter-university,infection;research;malaria treatment,The article highlights joint research efforts and mentions the potential for new malaria treatments (collaborative),705
Weizmann Institut,04.03.2021,"""הלקוחות שלנו רוצים בננות צהובות""",https://heb.wis-wander.weizmann.ac.il/technology/n-11255,mixed,yes,yes,industry;innovation;intellectual property,The article discusses both partnerships with venture capital firms and competition among academic players for technology commercialization.,ERR,929
Weizmann Institut,01.03.2021,מעבדה רטובה,https://heb.wis-wander.weizmann.ac.il/people-and-events-he/n-11251,mixed,yes,yes,international,marine biology;gender equality;science communication,The article highlights Dr. Vincent's collaborative and competitive achievements.,603
Weizmann Institut,25.02.2021,החמצן שלפני מהפכת החמצן,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11250,neutral,no,no,none,scientific discovery;history of Earth;oxygen revolution,No signs of competition or collaboration were found.,658
Weizmann Institut,24.02.2021,מכון ויצמן ואוניברסיטת מוחמד בן זאיד באיחוד האמירויות מייסדים את תוכנית ויצמן-בן זאיד לבינה מלאכותית,https://heb.wis-wander.weizmann.ac.il/computer-science-math/n-11249,cooperative,yes,no,international,artificial intelligence;collaboration;innovation,The article highlights a joint academic program and partnership between institutions from different countries.,584
Weizmann Institut,22.02.2021,נחשף חותם גנטי של עמידות לתרופות בסרטן דם מסוג מיאלומה נפוצה,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11247,mixed,yes,yes,inter-university,genomics;cancer research;drug resistance;clinical trials,The article highlights both the collaboration between institutions and the innovative research on drug resistance.,849
Weizmann Institut,18.02.2021,מדרון חלקלק ומודלק,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11244,cooperative,yes,no,inter-university;international,cancer research;medical research;collaboration;inflammation,The article highlights collaboration with multiple research institutions to discover findings that may lead to cancer prevention treatments.,601
Weizmann Institut,15.02.2021,הדלת המסתובבת של התאים: מדעני מכון ויצמן למדע מיפו את קצב ההתחדשות של גופנו,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11240,neutral,no,no,none,biology;research;cellular processes,No signs of competition or collaboration were found.,459
Weizmann Institut,08.02.2021,זמזום הכלולות של הימשושים,https://heb.wis-wander.weizmann.ac.il/space-physics/n-11230,cooperative,yes,no,international,entomology;biophysics;collaborative research,The article emphasizes the collaboration between Weizmann Institute and international researchers in the study.,441
Weizmann Institut,08.02.2021,תאים מחשבים מסלול מחדש,https://heb.wis-wander.weizmann.ac.il/space-physics/n-11231,cooperative,yes,no,inter-university,cell biology;developmental biology;cancer research,The article highlights a research collaboration between Weizmann Institute and University of California.,413
Weizmann Institut,04.02.2021,במבחן האבולוציה מותר להעתיק,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11229,neutral,no,no,none,genetics;microbiology;research methods,No signs of competition or collaboration were found.,626
Weizmann Institut,02.02.2021,הורמון ארבע העונות,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11228,cooperative,yes,no,industry,physiology;hormones;seasons;health,The article highlights a collaboration with a large healthcare provider for joint research.,655
Weizmann Institut,25.01.2021,מלוניות סלמונלה,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11223,neutral,no,no,none,biological_research;disease_mechanisms;microbiology,The article is informative,523
Weizmann Institut,27.01.2021,"מלחיצים כל תא ותא: מיפוי ראשון של ""ציר הלחץ"" ברמת התא הבודד",https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11225,mixed,yes,yes,inter-university,research;health;collaboration;genetics;psychology;innovation,The article discusses both collaborative international research and the competitive discovery of a new cell subpopulation.,817
Weizmann Institut,21.01.2021,"הר געש, פצצת אטום וענף עץ זית",https://heb.wis-wander.weizmann.ac.il/scientific-archaeology/n-11222,cooperative,yes,no,inter-university,archaeology;science;collaboration,The article highlights collaboration between scientists to resolve a historical archaeological dispute.,574
Weizmann Institut,18.01.2021,"בים, באוויר וביבשה – ניווט אטומי צובר תאוצה",https://heb.wis-wander.weizmann.ac.il/space-physics/n-11213,cooperative,yes,no,industry;inter-university,quantum technology;navigation;research collaboration,The article highlights collaboration between the Weizmann Institute and Rafael's Quantum Technology Center.,713
Weizmann Institut,14.01.2021,עיניים במעגל סגור,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11210,neutral,no,no,none,neuroscience;vision;research,No signs of competition or collaboration were found.,669
Weizmann Institut,11.01.2021,להרגיע את המיקרוגליה,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11206,mixed,yes,yes,inter-university,neuroscience;immunology;innovation;collaboration,The article describes cooperative research efforts and innovative methods,737
Weizmann Institut,07.01.2021,ראיית פנטום: מדעני מכון ויצמן למדע חשפו מנגנון מוחי המאפשר לעיוורים לראות בעיני רוחם,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11203,cooperative,yes,no,inter-university,neurology;mental_health;vision,The article highlights collaboration between multiple universities and research teams.,831
Weizmann Institut,04.01.2021,בקליפת גרעין,https://heb.wis-wander.weizmann.ac.il/people-and-events-he/n-11067,neutral,no,no,none,history;biography;physics,The article provides a biographical account without emphasizing competition or collaboration.,1580
Weizmann Institut,31.12.2020,תלמידי תיכון בחזית המדע,https://heb.wis-wander.weizmann.ac.il/science-teaching/n-11178,cooperative,yes,no,inter-university;industry;international,education;science communication;environment,The article discusses a collaborative project involving universities,663
Weizmann Institut,29.12.2020,"כן, לשבור את מהירות האור",https://heb.wis-wander.weizmann.ac.il/space-physics/n-11170,cooperative,yes,no,inter-university,quantum physics;relativity;research collaboration,The article highlights a collaboration between Weizmann Institute and McMaster University on quantum tunneling research.,462
Weizmann Institut,24.12.2020,כל גל נושא מזכרת (מגל אחר),https://heb.wis-wander.weizmann.ac.il/space-physics/n-11174,cooperative,yes,no,none,information theory;physics;oceanography;modeling,The article highlights a joint research effort between Prof. Gregory Falkovich and his student Michal Shavit.,593
Weizmann Institut,23.12.2020,קלים ובלתי-מתכלים: חלקיקי הפלסטיק שנישאים ברוח,https://heb.wis-wander.weizmann.ac.il/earth-sciences/n-11198,cooperative,yes,no,inter-university;international,environment;research;microplastics,The article highlights collaboration between researchers from different departments and institutes.,529
Weizmann Institut,16.12.2020,המרשם הסודי של תאי הסרטן לייצור חלבונים עשוי להפוך לנשק נגדם,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11190,mixed,yes,yes,inter-university,cancer research;protein synthesis;immunotherapy;genetics,The article discusses both international and inter-university collaborations,580
Weizmann Institut,06.12.2020,מתכון להכנת ריר,https://heb.wis-wander.weizmann.ac.il/chemistry/n-11173,neutral,no,no,none,scientific_research;medical_applications;biotechnology,No signs of competition or collaboration were found.,666
Weizmann Institut,09.12.2020,כדור-הארץ של בטון,https://heb.wis-wander.weizmann.ac.il/earth-sciences/n-11188,mixed,yes,no,industry,environment;research;global impact,The article includes both partnership with a designer and large-scale scientific findings,511
Weizmann Institut,03.12.2020,מתגברים על המשקעים,https://heb.wis-wander.weizmann.ac.il/chemistry/n-11171,cooperative,yes,no,inter-university,biochemistry;neurology;research collaboration,The article highlights a collaboration between research institutions in different countries for understanding protein mechanisms.,475
Weizmann Institut,30.11.2020,גרגירים במשקל כבד,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11166,mixed,yes,yes,international;inter-university,neuroscience;neurodegenerative diseases;collaboration;research,The article highlights both international collaboration with universities and unique innovative research findings.,708
Weizmann Institut,26.11.2020,לחשוב מחוץ לענן,https://heb.wis-wander.weizmann.ac.il/earth-sciences/n-11162,neutral,yes,no,inter-university;international,climate change;atmospheric science;global warming,No signs of competition were found,655
Weizmann Institut,23.11.2020,הבדלים בין המינים – גרסת התולעת,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11157,neutral,no,no,none,neurology;research;gender differences,No signs of competition or collaboration were found.,642
Weizmann Institut,19.11.2020,החלבונים שטסים ביזנס,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11156,neutral,yes,no,none,protein transport;peroxisomes;medical research,No signs of competition or collaboration were found.,566
Weizmann Institut,16.11.2020,המוח החברתי – בעיניים חדשות,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11146,neutral,no,no,none,neuroscience;social behavior;brain research,No signs of competition or collaboration were found.,694
Weizmann Institut,11.11.2020,מדד הריח: שיטה חדשה מאפשרת למדוד במדויק דמיון בין ריחות,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11144,neutral,yes,no,industry;innovation;neuroscience,The article is informational, focusing on the scientific achievement without emphasizing competition or unique partnerships.,786
Weizmann Institut,09.11.2020,במקום השמיני במדד איכות המחקר העולמי – מכון ויצמן למדע,https://heb.wis-wander.weizmann.ac.il/people-and-events-he/n-11143,competitive,no,yes,none,rankings;research excellence;global recognition,The article emphasizes high rankings in global research quality.,169
Weizmann Institut,05.11.2020,רכיב מסתורי בחיידקים התגלה כקו הגנה אחרון שמטרתו למנוע התפשטות זיהום נגיפי למושבה כולה,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11140,neutral,no,no,none,genetic editing;immune systems;microbiology,No signs of competition or collaboration were found.,764
Weizmann Institut,02.11.2020,המוח בשפתו שלו,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11027,cooperative,yes,no,industry,neuroscience;research methodology;brain activity,The article emphasizes collaborative research within the Weizmann Institute and novel approaches in brain research.,813
Weizmann Institut,27.10.2020,הצד הקפוא של הירח,https://heb.wis-wander.weizmann.ac.il/space-physics/n-11124,cooperative,yes,no,international,space exploration;astronomy;planetary science,The article highlights collaboration between institutions in different countries for a scientific study.,514
Weizmann Institut,26.10.2020,מדעני מכון ויצמן למדע חשפו מעורבות של חיידקי המעיים ותאי הכבד באי ספיקת כבד חריפה והתוו דרך לטיפול עתידי,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11122,cooperative,yes,no,inter-university,medical research;liver disease;bacteria,The article highlights a collaboration with other institutions to advance medical research.,728
Weizmann Institut,22.10.2020,המוח האנושי מציג: רעש מאורגן הוא אבי ההמצאה,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11120,neutral,no,no,none,neuroscience;creativity,No signs of competition or collaboration were found.,660
Weizmann Institut,19.10.2020,זמן טעות,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11118,neutral,no,no,none,neuroscience;cognition;time perception;learning,The article provides informative research findings without emphasizing collaboration or competition.,667
Weizmann Institut,14.10.2020,לרפא את הלב בעזרת תהליכים סרטניים,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11109,cooperative,yes,no,international,cardiology;cellular biology;innovation,The article emphasizes collaborative research efforts with institutions in the US focusing on cardiac regeneration.,575
Weizmann Institut,12.10.2020,כיוון הקרח,https://heb.wis-wander.weizmann.ac.il/chemistry/n-11108,cooperative,yes,no,international,crystallization;lasers;material science;experimentation,The article discusses international collaboration with the European Synchrotron for joint experiments.,646
Weizmann Institut,08.10.2020,זיכרונותיו של תא סרטני,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11097,neutral,no,no,none,cancer research;epigenetics;cellular biology;scientific discovery,No signs of competition or collaboration were found.,705
Weizmann Institut,05.10.2020,שימוש מבוקר באש ליצירת כלים – כבר לפני כ-300 אלף שנה,https://heb.wis-wander.weizmann.ac.il/scientific-archaeology/n-11094,mixed,yes,no,inter-university,archaeology;technology;prehistoric research,The article discusses both the collaborative research between two universities and the innovative ancient technology.,632
Weizmann Institut,01.10.2020,"מבזק ""ידע"": הסכם לשיתוף פעולה מחקרי עם Lysogene, פרס הספין-אוף ל""ליפוספיר""",https://heb.wis-wander.weizmann.ac.il/technology/n-11055,mixed,yes,yes,inter-university;industry,gene therapy;rare diseases;biotechnology;awards;partnership,The article highlights both a research collaboration and a competition with an award mention.,336
Weizmann Institut,29.09.2020,הפלות בלתי-מוסברות והתגובה המוחית של נשים לריח גוף של גברים,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11087,cooperative,yes,no,inter-university,miscarriage;olfactory research;neuroscience,The article highlights cooperation between Weizmann Institute and Sheba Medical Center in a research study.,576
Weizmann Institut,24.09.2020,כשֶׁמֶן בגלגלי הדלקת,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11086,neutral,yes,yes,inter-university,research;health;immunology,The article details a scientific study focusing on molecular mechanisms without emphasizing competition or cooperation distinctly.,906
Weizmann Institut,21.09.2020,לקפוא עם הזרם,https://heb.wis-wander.weizmann.ac.il/chemistry/n-11082,mixed,yes,yes,inter-university,supercooling;electrofreezing;climate change;materials science;collaboration,The article discusses both the scientific collaboration with another university and innovative research findings which influence ice formation.,834
Weizmann Institut,17.09.2020,חתימת שפם,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11030,neutral,no,no,none,neuroscience;behavioral studies;animal research,The article is purely informative,755
Weizmann Institut,16.09.2020,קוטלי נגיפים שהתגלו בחיידקים עשויים לשמש תרופות חדשות למחלות נגיפיות,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11074,cooperative,yes,no,industry,virology;antiviral research;biotechnology,The article highlights collaboration with Pantheon Biosciences for antiviral drug development.,617
Weizmann Institut,15.09.2020,להלך בין הטיפות,https://heb.wis-wander.weizmann.ac.il/chemistry/n-11029,mixed,yes,yes,inter-university;international,biology;synthetic biology;protein interactions;phase separation;collaboration;research,The article highlights collaboration with Oxford University and scientific discoveries,738
Weizmann Institut,13.09.2020,מכון ויצמן למדע ואוניברסיטת מוחמד בן זאיד באיחוד האמירויות חתמו על הסכם שיתוף פעולה בתחום הבינה המלאכותית,https://heb.wis-wander.weizmann.ac.il/computer-science-math/n-11069,cooperative,yes,no,international,artificial intelligence;collaboration,The article highlights a significant international collaboration between academic institutions.,439
Weizmann Institut,10.09.2020,"""המדע יביא לארץ הזו שלום ויחדש את נעוריה""",https://heb.wis-wander.weizmann.ac.il/people-and-events-he/n-11068,neutral,no,no,none,graduation;ceremony;COVID-19,No signs of competition or collaboration were found.,723
Weizmann Institut,09.09.2020,שביל עקבות החלבונים של נגיף הקורונה,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11066,cooperative,yes,no,inter-university,virology;RNA sequencing;protein mapping;COVID-19,The article highlights cooperation between Weizmann Institute and another research institution for a novel study.,579
Weizmann Institut,03.09.2020,התנועה לתיקון השלד,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11042,neutral,yes,no,inter-university;industry,genetics;proprioception;orthopedics;skeletal_deformation,No signs of competition,465
Weizmann Institut,08.09.2020,קצף על פני התרד,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11028,cooperative,yes,yes,inter-university;industry;international,synthetic biology;sustainability;plant science;biotechnology,The article highlights collaboration between multiple academic and research institutions for industrial advancements.,569
Weizmann Institut,01.09.2020,מפתח הלב,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11041,mixed,yes,yes,inter-university;international,cardiology;research;innovation;clinical application;collaboration;therapy development,The article discusses a collaborative research involving multiple universities highlighting both innovative findings and cooperation.,632
Weizmann Institut,31.08.2020,פְּגִיעוּת נרכשת,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11040,mixed,yes,no,inter-university;cancer research,The article includes both cooperative efforts with other institutions and advancements in cancer research without competitive elements.,ERR,538
Weizmann Institut,26.08.2020,מכונס בעצמו אך לא אטום לסביבה,https://heb.wis-wander.weizmann.ac.il/chemistry/n-11037,cooperative,yes,no,inter-university,research;protein folding;NMR;structural biology,The article highlights a collaboration between different departments for joint research on protein dynamics.,424
Weizmann Institut,27.08.2020,לשים את השוליים במרכז,https://heb.wis-wander.weizmann.ac.il/space-physics/n-11036,cooperative,yes,no,international,material science;twistronics;quantum physics;collaborative research,The article highlights joint research between the Weizmann Institute and MIT.,582
Weizmann Institut,24.08.2020,"אור חדש על ""תוקד""",https://heb.wis-wander.weizmann.ac.il/life-sciences/n-10784,mixed,yes,yes,inter-university;cancer research;medical imaging,The article details both a collaboration between international institutions and the innovative competitive edge of a new medical imaging technique.,ERR,622
Weizmann Institut,18.08.2020,חיידקי ניידי וחיידקי דלא-ניידי,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-10999,cooperative,yes,yes,international,microbiology;biofilms;antibiotic_resistance,The article highlights international collaboration among research teams from multiple countries.,631
Weizmann Institut,18.08.2020,היהפוך תא עורו?,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-10998,neutral,yes,no,inter-university;international,diabetes;cellular reprogramming;biomolecular research,No signs of competition were found; the article focuses on research collaboration and advancements.,640
Weizmann Institut,18.08.2020,כיוון חדש,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11000,mixed,yes,no,international,neuroscience;retina;dynamics,The article discusses collaboration between scientists but also presents unique scientific findings.,740
Weizmann Institut,13.08.2020,גישה חדשה לפיתוח טיפול בכאבים כרוניים,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-109361-fe,mixed,yes,yes,international,neuroscience;chronic pain;drug repurposing;collaboration,The article discusses an international collaboration in research and highlights innovative potential treatments for chronic pain.,679
Weizmann Institut,11.08.2020,"מידע פנים: טכנולוגיה חדשה מאפשרת ""הצצה"" אל הנעשה בתוך תאים",https://heb.wis-wander.weizmann.ac.il/life-sciences/n-10931-fe,cooperative,yes,no,industry,research;immunotherapy;technology;disease insight,The article highlights new technological development and collaboration with industry for immunotherapy.,731
Weizmann Institut,06.08.2020,אור חדש על מצב מוצק,https://heb.wis-wander.weizmann.ac.il/space-physics/n-10750,mixed,yes,yes,inter-university,quantum physics;solid-state physics;innovative research,The article highlights collaboration with another department and discusses innovative research outcomes.,478
